-6.048290711370581e-17	6.971147509773408e-17	-4.3341412112506726e-18
5.6820831247467355e-18	6.847366708990679e-17	-1.4251322292172875e-17
-2.8443701951395964e-17	-2.7650477441181644e-17	4.563858829707542e-17
-5.922060408064624e-17	-6.280209471270592e-17	-1.05688766717844e-16
-3.23553789612925e-17	1.4353990253844988e-17	-6.277355618933827e-17
-2.385758557435905e-18	-5.0243004711053694e-18	-1.0752764403439154e-17
-1.3638885687652815e-17	1.669649048107448e-17	1.031929520015763e-17
-1.194184541608492e-17	-1.731970823541302e-17	5.046850256793885e-17
2.1870856500221855e-17	-3.861468784391348e-17	6.839576999379255e-18
7.857285334853357e-18	-3.765817907208419e-17	3.4899843275596827e-17
6.888288905470665e-18	4.6870838954226333e-17	1.0113507639659071e-17
-4.839690033216111e-18	-1.3180246349559034e-17	-4.4394607377037885e-17
1.3031530614123318e-17	7.332888678980544e-18	2.9682026816970666e-17
-5.382732918180668e-18	-1.272729157685446e-17	1.71905397301833e-17
7.237341694196372e-19	-3.659764432911635e-18	-3.069571585467061e-17
-1.5670418206235284e-17	2.0504256919867692e-17	-6.613521797062073e-17
8.459667064454258e-19	4.7493897922576165e-18	5.3539239031843494e-18
-1.138232826345356e-18	-1.090335808431221e-17	3.8659626509922194e-17
2.977625775100101e-18	3.4160086191208153e-18	-5.205412285843378e-18
7.015218368183109e-18	-4.260928332354609e-18	1.0059196462050756e-17
6.307656379226738e-18	-1.9389522514343404e-17	1.0301759905987289e-17
5.2011404641610594e-18	1.1496777483805995e-17	2.0273809148965268e-17
4.751709070131482e-18	-2.4609572755940466e-18	-6.329448766504509e-19
4.371088780829886e-18	8.2130932720078e-19	7.78450424594646e-18
4.865991151489376e-18	-1.5336341684899836e-17	1.1599186362078926e-17
1.1041816126062534e-17	1.0556984264462697e-17	-6.003892681457361e-18
-1.282745674272261e-18	-6.813887783741664e-18	-7.179925141557963e-18
2.167681793123923e-18	-9.70068919747554e-18	5.364717076105949e-18
4.098040433416059e-18	-2.03302332509066e-18	1.417016100125081e-17
1.1287364765447718e-18	4.7876369427847385e-18	-6.023670892167588e-19
-3.791565789906688e-18	1.2068871581511601e-17	-1.1655761641320535e-18
-9.480049436283735e-19	1.4134881402600574e-18	-2.701904656809466e-18
-7.520933107759063e-19	3.418981788724497e-18	3.418633712314518e-18
6.230544427402101e-19	-2.0555171202106235e-18	2.156364541356794e-18
5.869347703066272e-19	-7.431921036849747e-19	2.2109798184567407e-18
1.8946558636792804e-18	-4.535154202887335e-18	2.710664425268762e-18
1.0543993906147355e-18	-2.189455923677288e-18	-1.5395006385877443e-18
