1.710529786141905e-16	-2.2256573894105466e-17	5.826128917074664e-17	-5.832731045266924e-17	4.0627073386419836e-17	6.919430805937668e-18	6.543788663720755e-17	-8.754076153632711e-17	-3.585893298233055e-17	4.015915314119997e-17	1.6311982283053554e-16	2.2593934807247182e-18
2.4172708107189887e-17	7.160959792293179e-17	2.7825892575174365e-17	-2.235065897003101e-17	-1.9275169239663544e-17	-1.3253461816662219e-17	-9.677754038721344e-17	5.609542344475753e-17	-2.705417346870195e-17	-7.945326115596316e-17	7.24630582312837e-17	9.751946645873675e-17
-3.306445588835591e-17	4.116955222404405e-17	-4.5673250897994516e-18	-6.591732489286202e-17	-3.6970354942524516e-17	4.3501652193773937e-17	-3.911022362931259e-17	-7.223620664510099e-17	3.9312090540916466e-17	-5.718244638894089e-17	-3.240718917045832e-17	4.645714416357638e-17
3.6234173598079804e-17	-3.700394901325611e-17	-2.2681809143451643e-17	6.038211969545137e-17	-1.9177786081997916e-17	-5.306261614706073e-17	-3.807522226281971e-18	-8.030492644945286e-17	-4.06382777090291e-17	3.422587124478393e-17	-9.699768094192796e-18	-1.838233803736351e-17
1.8559931289110276e-18	2.58995433995841e-17	-8.551946828162545e-18	3.505621236599251e-17	-1.4352694985403605e-18	-7.983027419001407e-18	-4.986516708267812e-18	3.627710877311651e-17	-1.2184091280859503e-17	7.664245695342367e-17	3.721741022540538e-17	1.1651061578119056e-17
2.309692013765693e-17	-9.23246655777654e-17	3.1229903504577474e-17	6.784551963850596e-17	1.0683006306812278e-17	-6.548567185460773e-17	-5.497445829590341e-17	-7.034805424179135e-18	8.279722981954061e-17	3.1191668606525864e-17	-2.0839681284293613e-17	-3.54452106088471e-17
-1.557541704892275e-17	2.4542913967048905e-17	2.1567274533720758e-18	2.0962192806943694e-17	-2.761517203019016e-18	9.282235254831788e-19	-2.7722762364385858e-17	-3.73951333042141e-17	4.738290882861749e-17	1.2992681744491338e-17	6.884077451077832e-17	-5.1733137954841834e-17
-3.725906764394856e-18	5.688496814029784e-18	-1.0698368164849014e-17	3.2938963438759016e-17	6.25705636030784e-17	1.0592727786639567e-17	-4.290918918503898e-17	3.408974518938061e-17	-1.5131314239500616e-17	1.7771655644484922e-18	3.6753141773564173e-17	-9.963608186363026e-17
3.640178545867973e-18	9.338855479249553e-18	6.553628830616602e-18	6.165709258246617e-18	1.6437154822302958e-17	2.9392813290276923e-18	1.49641091269456e-18	2.8350469166283013e-18	-3.8810423031476706e-17	-4.9724667543246194e-17	2.079767166314983e-17	2.874395935138087e-17
-1.3663374288107983e-17	1.3762528853646348e-17	-1.6004633438971175e-17	6.606073366438925e-17	-3.638296240576457e-17	-4.681032643470234e-17	-4.4047717516011017e-17	2.716476576509804e-17	1.1462092214439067e-17	3.081505995260461e-17	8.417932512176917e-17	3.100425163363436e-17
2.6756702589728064e-17	-5.711977931019939e-17	3.205041451929492e-17	1.0253183587059944e-17	-1.3510747623652763e-17	-4.952584946306083e-17	-8.718031094264069e-19	7.99929408332224e-17	-5.946911566351197e-17	-5.3266768017340076e-17	-1.420827446602573e-17	-1.8552898079564616e-17
