-2.274282357688629e-16	-2.434557121214891e-18	1.0894643427649508e-16	4.709180470344463e-17
5.874400242371862e-17	-2.5648845511153458e-17	-6.142283677332553e-17	5.94188599025026e-17
-6.994360264852428e-17	8.680912812620941e-17	-3.9585434779596345e-17	-2.1064408996189784e-17
1.2133699833647199e-17	1.668661054125083e-17	-4.8754013757969703e-17	-5.4292634452745346e-17
4.671767698694676e-18	-2.9491663450726525e-17	-3.9010600879174294e-17	9.460193251520932e-18
5.574168841846571e-18	-4.62946939706907e-17	-3.5941566138440264e-17	-3.1471791626804293e-17
1.1788187930955242e-17	2.288166884948868e-17	-8.13647133832885e-18	2.8006129336177725e-17
-3.803682767218165e-17	1.1961250016366411e-16	3.89822620532832e-17	3.887537835559587e-17
2.3133483914501628e-17	7.657990502344656e-18	-4.37037463530256e-17	-1.5604570656701126e-18
-4.015587448895152e-17	9.047922383576184e-17	-1.6274487836401333e-16	1.526590223242802e-16
-1.112894743155198e-17	2.1073893695853938e-17	2.4787945686102175e-17	1.2174351352639685e-17
-7.345057865564909e-19	-9.794953566326301e-18	-1.883723890665778e-17	-3.058703867797981e-17
-1.2109191665861138e-17	1.4501607741495644e-18	-4.905412516196893e-17	-2.7362916485618206e-17
-9.05698650828205e-18	1.739254558393384e-17	-1.6691250887919793e-17	2.885479375883785e-17
6.66473097689745e-18	1.213807254837949e-17	8.920351447678615e-18	-2.722897541449331e-17
1.2846810753365412e-17	7.07919768371539e-17	3.7390930324196004e-17	-7.676309290847534e-17
-7.538346701065816e-18	3.327275409173198e-18	3.637094754300017e-17	-6.225252900107335e-18
-4.2471203565299414e-18	-1.504371579631296e-18	4.204949673880124e-18	2.130307962721735e-17
-1.990293914325008e-17	-2.3611202105150245e-17	4.8299928820959925e-18	-3.0932514202413027e-19
2.9870799252723976e-19	3.80622909256516e-18	-8.971624899910793e-18	3.9401254865390965e-18
-1.7214889808895124e-18	1.2770129963828919e-17	-1.8457775108953236e-17	6.097126763877731e-18
-2.4748371297409607e-18	1.1534332288456022e-17	-2.5580878067116613e-17	2.6355773691929608e-17
-5.690931538183837e-18	-3.949444064179377e-19	3.541710164599525e-18	-1.2619793322717069e-17
3.111450537725926e-18	-1.2606537956431546e-17	1.2732456772052257e-17	-4.263136120031621e-18
-4.461210539432129e-18	-3.0115743729753175e-17	2.950340473438836e-17	-3.569394303848604e-17
4.668495710654515e-18	-6.101811273002929e-18	8.70290001776001e-18	-3.6708735378945915e-18
2.7550158489620074e-18	4.033476840814596e-18	-1.3912519924995022e-17	5.5834520948170994e-18
6.520622016404008e-19	-4.471683057063834e-18	1.0124177527041426e-17	-5.749193499451406e-18
-6.60318737929365e-18	-1.499864476111983e-17	1.9581229275681543e-17	-2.1965311440362573e-19
-2.420081776439256e-19	-7.15580767479577e-19	7.171829365475308e-19	-1.1907118512766895e-18
-1.311121984731782e-18	5.532271630997968e-18	-1.2429447959588344e-17	8.035328608719146e-18
1.4505331991587773e-18	-3.1090351592164182e-18	1.2238054714517517e-18	-7.681687665833474e-19
1.6237386364896051e-18	4.112810456440633e-18	-1.1634231970333136e-17	1.2109715609987884e-17
1.5563132396800296e-18	-2.0813578510172945e-18	4.268333279337507e-18	1.0833729816273425e-18
-3.4107325494055506e-18	9.208934521843389e-18	-2.4310693041594266e-18	4.713761531410489e-18
1.845452622731871e-18	-5.5463013363538554e-18	4.6530379217579764e-18	-8.171117860802404e-18
-5.716404252929275e-19	3.962503712297693e-18	-2.155698230163938e-18	5.108484323032343e-18
-2.7266777283071598e-18	8.53680037902584e-18	-1.6802130340549578e-17	7.605279654836199e-18
-4.985696129029926e-18	1.1298126159588886e-17	-7.0376820670692e-18	8.244867780827547e-18
-2.9965910137017914e-18	6.631744441842825e-18	-8.48886398387577e-18	7.612655992715197e-18
-2.7889587812777364e-18	3.2049154630042304e-18	4.279769207321394e-18	-4.719448744730634e-18
-1.7667599463762205e-18	6.800438708508123e-18	-5.157483830153926e-18	6.2850519572063175e-18
-6.212687711600285e-19	1.907042019870967e-18	-6.886977353349034e-18	1.210997849449282e-18
