2.1672500447282406e-16	-1.9880424579397472e-16	1.7240782813757577e-16
-5.446671129270229e-17	5.8880744024230656e-18	4.04957214469522e-17
5.885010506702218e-17	-3.5734779372573525e-17	3.471328684648743e-18
3.092058805188572e-17	1.052063859011883e-17	2.9173486066876004e-18
-2.684137488447241e-17	-5.596347634129994e-17	4.869780520720399e-18
1.6019682914309065e-17	5.632420831921368e-18	-6.724556819235433e-18
8.755030456314176e-18	1.7498089464819514e-17	3.3214889252993795e-17
1.6924532778959668e-17	5.981768294591462e-17	-1.8097875150325588e-17
-5.826302466626559e-18	-3.469619680511054e-17	1.130943373843862e-17
2.7147598232337662e-17	-5.625637196655876e-17	1.5318509465135372e-17
1.6335323733291117e-17	7.202856361518649e-18	1.6711935732276425e-17
2.3769906578896922e-18	-7.035338387545943e-18	-4.267315961998133e-17
-5.184021054623515e-18	-7.813024804443035e-18	-3.108279538584297e-18
-7.619561967277763e-19	-1.1360687687938768e-17	2.2120494310241736e-17
1.0627506296380515e-17	8.074043795622053e-19	-1.485445988041811e-17
-1.7494031288719446e-18	1.123255987186418e-17	1.7110500002891506e-17
3.1519989505487573e-18	-7.499475051713864e-18	7.801268949199014e-18
2.472711251487021e-18	1.1354870896823543e-17	-6.525908596901661e-19
1.5119673998557854e-18	8.328320746920607e-18	-2.1474838907530563e-17
-1.752140907440633e-18	2.6724999547438925e-18	2.6645099650338495e-20
-5.341099179380691e-18	-3.062446274716826e-18	6.773160252112967e-18
-1.4397306833322397e-17	-5.2482859021129325e-17	1.9536413303937998e-17
-6.997741161932437e-18	1.631916646103541e-17	7.319370635583933e-19
-4.889036557704615e-19	5.3540449116816535e-18	6.336705502078557e-18
6.0423036524742324e-18	2.154722054047133e-17	-1.1966747679485861e-17
1.1542999862201152e-17	-3.620386308276887e-17	8.839105339560806e-18
3.452168144563809e-19	-2.2470122313815438e-17	8.62248414851003e-18
9.684998798718982e-18	-2.2776990294904293e-18	7.692022190267411e-18
