-6.048290711370581e-17	6.971147509773408e-17	-4.3341412112506726e-18	-1.0557673596028025e-16	7.411214374679018e-17	5.081321293179512e-18	7.290539060332255e-17	2.880987763758978e-17
5.6820831247467355e-18	6.847366708990679e-17	-1.4251322292172875e-17	-1.2055866134959533e-18	-3.951637681676425e-19	-9.409187161504161e-18	-1.441314317888838e-16	-8.634321224784704e-17
-2.8443701951395964e-17	-2.7650477441181644e-17	4.563858829707542e-17	-5.387520854645075e-17	1.2165144045576148e-16	-9.04819386694967e-18	8.579812418172152e-17	-9.153083551493626e-18
-5.922060408064624e-17	-6.280209471270592e-17	-1.05688766717844e-16	-1.0987612253065306e-16	-8.793037994192492e-18	6.166809412264268e-17	-2.3398100559668702e-17	1.8689928917983313e-17
-3.23553789612925e-17	1.4353990253844988e-17	-6.277355618933827e-17	-1.0679701963026132e-17	1.8569332203060265e-17	-9.296639239831931e-18	-4.00415846934082e-17	3.955892932278301e-18
-2.385758557435905e-18	-5.0243004711053694e-18	-1.0752764403439154e-17	5.154528381860487e-17	8.607029962367561e-18	-1.2877753516640304e-17	6.074382107168738e-17	-1.3274703459701527e-17
-1.3638885687652815e-17	1.669649048107448e-17	1.031929520015763e-17	1.8746108602022837e-17	1.688747698296115e-17	-2.850085526077756e-17	-2.1764108276038345e-17	-3.015769793936221e-17
-1.194184541608492e-17	-1.731970823541302e-17	5.046850256793885e-17	-1.0184550779716094e-17	-2.1137814112418288e-17	-6.098816779399567e-17	-4.936610558105728e-17	4.805467753547469e-17
2.1870856500221855e-17	-3.861468784391348e-17	6.839576999379255e-18	4.6967275794071615e-17	8.15812640538208e-17	7.740477506701302e-18	6.912631432058876e-17	1.224178746865131e-16
7.857285334853357e-18	-3.765817907208419e-17	3.4899843275596827e-17	-3.7987823737956996e-17	1.6119773534982307e-17	-1.1107944659267664e-17	1.3517355333483909e-17	-5.4070092386473756e-17
6.888288905470665e-18	4.6870838954226333e-17	1.0113507639659071e-17	4.357574573096202e-17	1.9244661646622896e-17	-8.69098356948109e-18	3.080863961008316e-17	-3.5276612496742094e-17
-4.839690033216111e-18	-1.3180246349559034e-17	-4.4394607377037885e-17	4.541579106060012e-17	1.559703776309207e-17	6.401772344642963e-17	1.8290880046193016e-17	-5.2451103305322854e-17
1.3031530614123318e-17	7.332888678980544e-18	2.9682026816970666e-17	-4.1799437714899114e-17	-1.4897452563304644e-17	5.5074288556083955e-17	6.493683871726283e-18	2.43134487139576e-17
